date, pm25, pm10, o3, no2, so2, co
2021/12/24, 63, 29, 22, 9, 2, 9
2021/12/25, 57, 37, 18, 12, 3, 10
2021/12/26, 77, 44, 11, 22, 4, 14
2021/12/27, 93, 57, 5, 38, 4, 14
2021/12/28, 131, 67, 18, 33, 4, 10
2021/12/29, 150, 80, 11, 42, 5, 14
2021/12/30, 165, 63, 25, 30, 4, 11
2021/12/31, 128, 31, 19, 19, 3, 7
2022/1/1, 60, 68, 29, 29, 4, 13
2022/1/2, 159, 62, 24, 36, 3, 13
2021/7/1, 59, 23, 22, 12, , 3
2021/7/2, 66, 32, 35, 13, , 4
2021/7/3, 77, 34, 28, 13, , 6
2021/7/4, 97, 38, 75, 11, , 3
2021/7/5, 80, 26, 46, 9, , 2
2021/7/6, 46, 36, 67, 12, 1, 2
2021/7/7, 68, 33, 41, 17, 1, 3
2021/7/8, 72, 27, 59, 12, , 3
2021/7/9, 58, 26, 61, 12, 1, 5
2021/7/10, 50, 47, 88, 15, 1, 6
2021/7/11, 100, 48, 89, 12, 2, 4
2021/7/12, 93, 53, 79, 14, 3, 4
2021/7/13, 81, 42, 73, 11, 2, 3
2021/7/14, 63, 27, 50, 9, 1, 3
2021/7/15, 46, 22, 33, 8, 1, 3
2021/7/16, 33, 31, 32, 8, 1, 3
2021/7/17, 38, 29, 40, 7, 1, 3
2021/7/18, 57, 27, 30, 6, 1, 2
2021/7/19, 40, 31, 20, 7, 1, 2
2021/7/20, 39, 25, 28, 6, 1, 2
2021/7/21, 41, 27, 27, 6, 1, 3
2021/7/22, 46, 30, 23, 6, 1, 3
2021/7/23, 40, 25, 16, 4, 1, 4
2021/7/24, 35, 11, 28, 2, 1, 4
2021/7/25, 19, 9, 26, 3, 1, 5
2021/7/26, 11, 18, 26, 5, 1, 6
2021/7/27, 35, 21, 28, 6, 1, 5
2021/7/28, 45, 35, 49, 10, 1, 7
2021/7/29, 67, 41, 99, 15, 2, 8
2021/7/30, 82, 41, 44, 11, 1, 7
2021/7/31, 97, 30, 38, 12, 1, 7
2021/8/1, 68, 30, 23, 8, 1, 4
2021/8/2, 43, 29, 20, 7, 1, 4
2021/8/3, 39, 23, 22, 6, 1, 4
2021/8/4, 35, 41, 16, 5, 1, 3
2021/8/5, 46, 36, 17, 7, 1, 3
2021/8/6, 46, 28, 28, 7, 1, 3
2021/8/7, 49, 46, 42, 8, 1, 5
2021/8/8, 55, 52, 84, 11, 2, 5
2021/8/9, 77, 39, 47, 9, 1, 5
2021/8/10, 65, 30, 25, 13, 1, 7
2021/8/11, 54, 26, 32, 12, 1, 7
2021/8/12, 51, 18, 34, 8, 1, 6
2021/8/13, 28, 33, 39, 10, 1, 5
2021/8/14, 42, 19, 32, 11, 1, 5
2021/8/15, 34, 19, 25, 12, 1, 5
2021/8/16, 51, 22, 35, 14, 1, 4
2021/8/17, 51, 39, 56, 12, 1, 4
2021/8/18, 64, 47, 69, 9, 1, 3
2021/8/19, 69, 53, 65, 9, 1, 3
2021/8/20, 74, 45, 57, 13, 1, 5
2021/8/21, 86, 40, 54, 9, 1, 5
2021/8/22, 79, 47, 69, 8, 1, 4
2021/8/23, 65, 51, 54, 13, 1, 6
2021/8/24, 109, 44, 78, 14, 1, 10
2021/8/25, 100, 53, 70, 16, 1, 8
2021/8/26, 103, 37, 63, 10, 1, 8
2021/8/27, 79, 49, 78, 13, 2, 8
2021/8/28, 102, 41, 47, 11, 1, 5
2021/8/29, 67, 37, 46, 9, 2, 4
2021/8/30, 49, 37, 48, 8, 2, 4
2021/8/31, 52, 48, 94, 11, 1, 5
2021/9/1, 90, 47, 46, 15, 1, 7
2021/9/2, 89, 28, 33, 11, 1, 7
2021/9/3, 61, 26, 36, 8, 1, 4
2021/9/4, 45, 73, 45, 8, 1, 4
2021/9/5, 86, 64, 79, 13, 1, 9
2021/9/6, 125, 50, 47, 9, 1, 7
2021/9/7, 88, 32, 41, 9, 1, 4
2021/9/8, 48, 31, 44, 8, 1, 5
2021/9/9, 44, 66, 32, 12, 1, 5
2021/9/10, 63, 20, 20, 10, 1, 4
2021/9/11, 31, 18, 20, 7, 1, 4
2021/9/12, 20, 11, 14, 2, 1, 4
2021/9/13, 11, 21, 35, 3, 1, 4
2021/9/14, 29, 29, 34, 7, 1, 6
2021/9/15, 49, 34, 34, 8, 1, 5
2021/9/16, 51, 43, 50, 13, 1, 5
2021/9/17, 63, 40, 44, 13, 1, 5
2021/9/18, 57, 42, 72, 7, 1, 5
2021/9/19, 78, 38, 61, 9, 1, 6
2021/9/20, 79, 38, 77, 9, 2, 6
2021/9/21, 82, 48, 80, 14, 2, 6
2021/9/22, 94, 54, 69, 16, 2, 5
2021/9/23, 80, 39, 61, 9, 2, 4
2021/9/24, 73, 29, 48, 7, , 3
2021/9/25, 38, 31, 49, 7, , 3
2021/9/26, 48, 46, 64, 9, 2, 3
2021/9/27, 81, 46, 86, 11, 2, 4
2021/9/28, 88, 41, 79, 13, 2, 4
2021/9/29, 78, 24, 43, 10, 2, 3
2021/9/30, 37, 33, 78, 11, 2, 2
2021/4/1, 91, 53, 18, 25, 1, 10
2021/4/2, 132, 48, 27, 20, , 7
2021/4/3, 126, 39, 43, 9, 1, 3
2021/4/4, 66, 35, 43, 13, 1, 2
2021/4/5, 59, 32, 38, 16, 1, 2
2021/4/6, 63, 32, 41, 18, 1, 3
2021/4/7, 72, 36, 60, 16, 1, 4
2021/4/8, 92, 36, 42, 14, 1, 3
2021/4/9, 71, 41, 45, 14, 1, 3
2021/4/10, 68, 24, 36, 15, 1, 3
2021/4/11, 54, 27, 27, 21, 1, 7
2021/4/12, 77, 50, 44, 19, 1, 7
2021/4/13, 126, 29, 37, 13, 1, 3
2021/4/14, 52, 38, 34, 15, 1, 3
2021/4/15, 45, 54, 68, 23, 2, 7
2021/4/16, 130, 93, 38, 24, 2, 7
2021/4/17, 138, 51, 43, 15, 1, 3
2021/4/18, 57, 45, 64, 16, 1, 4
2021/4/19, 64, 39, 53, 13, 1, 4
2021/4/20, 56, 45, 48, 10, 1, 4
2021/4/21, 64, 45, 40, 13, 1, 5
2021/4/22, 69, 56, 32, 22, 1, 9
2021/4/23, 143, 37, 19, 19, 1, 6
2021/4/24, 94, 42, 30, 19, 1, 3
2021/4/25, 81, 33, 48, 15, 1, 3
2021/4/26, 65, 41, 29, 23, 2, 5
2021/4/27, 95, 54, 58, 22, 2, 7
2021/4/28, 141, 71, 69, 25, 1, 6
2021/4/29, 130, 70, 72, 23, 2, 5
2021/4/30, 92, 44, 49, 14, 1, 5
2021/5/1, 75, 36, 44, 10, 1, 3
2021/5/2, 62, 45, 63, 9, 1, 4
2021/5/3, 65, 26, 35, 10, 1, 6
2021/5/4, 65, 60, 87, 15, 2, 9
2021/5/5, 132, 59, 67, 15, 1, 5
2021/5/6, 67, 148, 70, 18, 1, 6
2021/5/7, 125, 124, 76, 19, 1, 7
2021/5/8, 146, 63, 91, 24, 2, 8
2021/5/9, 136, 42, 80, 17, 2, 5
2021/5/10, 72, 47, 27, 29, 1, 8
2021/5/11, 124, 27, 35, 15, , 5
2021/5/12, 75, 23, 32, 13, , 5
2021/5/13, 68, 32, 37, 16, , 7
2021/5/14, 88, 41, 61, 17, 2, 6
2021/5/15, 92, 23, 41, 14, 1, 7
2021/5/16, 65, 38, 59, 15, 1, 9
2021/5/17, 102, 35, 40, 20, 1, 7
2021/5/18, 81, 19, 46, 11, , 5
2021/5/19, 45, 32, 35, 18, , 8
2021/5/20, 89, 37, 58, 17, 1, 6
2021/5/21, 95, 26, 60, 11, , 3
2021/5/22, 67, 17, 42, 11, , 4
2021/5/23, 50, 35, 88, 14, 1, 5
2021/5/24, 86, 71, 103, 18, 1, 6
2021/5/25, 152, 35, 46, 20, , 6
2021/5/26, 89, 49, 64, 17, 1, 8
2021/5/27, 120, 52, 47, 18, 1, 6
2021/5/28, 107, 50, 85, 15, 1, 5
2021/5/29, 78, 49, 85, 15, 1, 5
2021/5/30, 104, 37, 62, 12, , 3
2021/5/31, 65, 31, 42, 8, , 3
2021/6/1, 58, 23, 38, 8, , 3
2021/6/2, 51, 49, 40, 18, 1, 7
2021/6/3, 127, 41, 70, 14, , 5
2021/6/4, 109, 43, 85, 17, 5, 4
2021/6/5, 96, 46, 109, 19, 2, 4
2021/6/6, 95, 34, 50, 16, 2, 2
2021/6/7, 58, 20, 42, 13, , 2
2021/6/8, 51, 22, 23, 12, , 2
2021/6/9, 61, 20, 24, 13, , 3
2021/6/10, 53, 32, 51, 18, , 4
2021/6/11, 89, 25, 37, 16, , 2
2021/6/12, 64, 30, 29, 16, 1, 5
2021/6/13, 87, 39, 24, 16, , 4
2021/6/14, 110, 38, 36, 15, 1, 5
2021/6/15, 88, 24, 25, 11, , 4
2021/6/16, 56, 24, 23, 15, , 3
2021/6/17, 61, 40, 30, 20, , 5
2021/6/18, 113, 18, 33, 19, , 3
2021/6/19, 51, 27, 46, 18, , 4
2021/6/20, 69, 42, 66, 15, 1, 3
2021/6/21, 96, 37, 49, 16, 1, 2
2021/6/22, 77, 42, 62, 21, 1, 4
2021/6/23, 73, 46, 66, 17, 1, 4
2021/6/24, 79, 32, 47, 10, 1, 3
2021/6/25, 63, 16, 29, 10, , 4
2021/6/26, 38, 17, 27, 12, , 4
2021/6/27, 56, 16, 31, 9, , 3
2021/6/28, 47, 19, 38, 9, , 2
2021/6/29, 50, 20, 34, 9, , 2
2021/6/30, 51, 23, 38, 8, , 2
2021/1/4, 71, 43, 28, 15, 2, 3
2021/1/5, 93, 45, 23, 19, 4, 4
2021/1/6, 97, 67, 20, 12, 4, 4
2021/1/7, 80, 51, 20, 17, 4, 6
2021/1/8, 73, 62, 20, 30, 5, 9
2021/1/9, 109, 70, 16, 38, 8, 12
2021/1/10, 145, 70, 18, 36, 6, 9
2021/1/11, 147, 100, 24, 34, 4, 6
2021/1/12, 115, 78, 21, 41, 5, 6
2021/1/13, 130, 72, 37, 50, 6, 7
2021/1/14, 144, 71, 27, 33, 5, 7
2021/1/15, 125, 68, 26, 12, 2, 3
2021/1/16, 89, 67, 25, 20, 3, 5
2021/1/17, 108, 85, 13, 40, 5, 7
2021/1/18, 152, 59, 32, 32, 3, 5
2021/1/19, 113, 34, 26, 20, 2, 3
2021/1/20, 53, 44, 16, 31, 4, 6
2021/1/21, 93, 30, 28, 21, 2, 6
2021/1/22, 107, 43, 32, 18, 2, 7
2021/1/23, 121, 58, 22, 24, 2, 8
2021/1/24, 147, 29, 26, 23, 2, 4
2021/1/25, 63, 32, 24, 27, 2, 12
2021/1/26, 85, 50, 36, 17, 2, 9
2021/1/27, 130, 72, 26, 22, 2, 10
2021/1/28, 141, 62, 23, 15, 5, 6
2021/1/29, 61, 58, 38, 19, 6, 6
2021/1/30, 79, 39, 23, 25, 6, 8
2021/1/31, 76, 58, , 38, 3, 12
2021/2/1, 144, 63, 28, 17, 2, 9
2021/2/2, 105, 60, 24, 17, 7, 7
2021/2/3, 77, 60, 38, 19, 3, 8
2021/2/4, 129, 40, 32, 24, 2, 6
2021/2/5, 90, 57, 40, 22, 8, 9
2021/2/6, 145, 63, 43, 35, 4, 9
2021/2/7, 156, 31, 34, 9, 2, 3
2021/2/8, 64, 22, 30, 11, 2, 2
2021/2/9, 49, 23, 25, 14, , 2
2021/2/10, 57, 17, 28, 14, 2, 2
2021/2/11, 57, 25, 41, 11, 3, 2
2021/2/12, 63, 32, 41, 13, 3, 3
2021/2/13, 77, 35, 36, 13, 3, 4
2021/2/14, 97, 43, 32, 9, 2, 6
2021/2/15, 110, 35, 30, 11, 3, 4
2021/2/16, 81, 42, , 8, 2, 4
2021/2/17, 69, 38, 34, 13, 3, 3
2021/2/18, 68, 44, 44, 23, 3, 6
2021/2/19, 101, 45, 44, 17, 3, 5
2021/2/20, 89, 42, 48, 19, 5, 5
2021/2/21, 83, 57, 21, 21, 4, 7
2021/2/22, 111, 38, 36, 9, 2, 3
2021/2/23, 48, 36, 35, 11, 2, 4
2021/2/24, 46, 42, 34, 17, 3, 6
2021/2/25, 74, 18, 34, 11, 2, 6
2021/2/26, 55, 26, 29, 12, 2, 3
2021/2/27, 55, 19, 20, 18, 2, 4
2021/2/28, 58, 31, 22, 21, 3, 6
2021/3/1, 89, 42, 30, 12, 3, 5
2021/3/2, 76, 44, 32, 13, 2, 4
2021/3/3, 58, 36, 26, 24, 3, 9
2021/3/4, 104, 28, , 26, 2, 7
2021/3/5, 107, 38, , 15, 2, 4
2021/3/6, 83, 27, 30, 15, 2, 4
2021/3/7, 66, 35, 32, 17, 2, 4
2021/3/8, 84, 34, 27, 22, 2, 4
2021/3/9, 81, 42, , 20, 3, 5
2021/3/10, 110, 41, , 23, 2, 7
2021/3/11, 119, 46, 31, 23, 2, 8
2021/3/12, 130, 54, 8, 30, 3, 8
2021/3/13, 149, 46, 47, 19, 3, 5
2021/3/14, 136, 52, 38, 27, 6, 6
2021/3/15, 116, 57, 38, 19, 2, 7
2021/3/16, 107, 67, 32, 20, 3, 4
2021/3/17, 69, 61, 27, 21, 3, 4
2021/3/18, 70, 41, 24, 25, 2, 5
2021/3/19, 76, 36, 34, 20, 2, 6
2021/3/20, 96, 69, 33, 16, 3, 6
2021/3/21, 133, 55, 36, 23, 2, 5
2021/3/22, 89, 59, 56, 26, 5, 5
2021/3/23, 136, 38, 31, 25, 3, 4
2021/3/24, 74, 55, 64, 30, 2, 5
2021/3/25, 106, 44, 39, 18, 1, 3
2021/3/26, 81, 32, 25, 18, 1, 5
2021/3/27, 84, 78, 53, 22, 1, 7
2021/3/28, 151, 62, 66, 20, 2, 6
2021/3/29, 136, 241, 42, 15, 1, 3
2021/3/30, 145, 107, 30, 18, 1, 3
2021/3/31, 117, 35, 26, 18, , 4
2020/10/1, 82, 33, 65, 8, 2, 5
2020/10/2, 72, 24, 33, 11, 2, 3
2020/10/3, 51, 21, 36, 8, 2, 4
2020/10/4, 39, 36, 31, 9, 2, 3
2020/10/5, 51, 32, 35, 10, 2, 4
2020/10/6, 47, 30, 38, 7, 2, 3
2020/10/7, 40, 35, 45, 9, 2, 4
2020/10/8, 51, 37, 43, 12, 2, 4
2020/10/9, 49, 38, 45, 13, 2, 3
2020/10/10, 58, 41, 45, 15, 2, 4
2020/10/11, 67, 36, 44, 14, 2, 3
2020/10/12, 62, 39, 41, 12, 2, 4
2020/10/13, 80, 34, 45, 12, 2, 3
2020/10/14, 45, 34, 36, 10, 2, 3
2020/10/15, 47, 24, 27, 18, 2, 4
2020/10/16, 51, 42, 42, 19, 3, 5
2020/10/17, 82, 36, 43, 17, 2, 4
2020/10/18, 68, 27, 41, 13, 2, 3
2020/10/19, 51, 41, 55, 22, 2, 4
2020/10/20, 66, 54, 25, 39, 2, 7
2020/10/21, 108, 71, 47, 29, 4, 10
2020/10/22, 145, 86, 40, 22, 3, 4
2020/10/23, 78, 46, 37, 19, 3, 3
2020/10/24, 66, 36, 41, 17, 2, 3
2020/10/25, 54, 31, 36, 18, 3, 3
2020/10/26, 56, 25, 38, 16, 1, 3
2020/10/27, 65, 40, 39, 17, 1, 3
2020/10/28, 72, 41, 35, 12, 1, 3
2020/10/29, 66, 38, 38, 17, 1, 3
2020/10/30, 55, 43, 38, 23, 2, 3
2020/10/31, 63, 51, 35, 27, 2, 5
2020/11/1, 98, 70, 52, 18, 1, 6
2020/11/2, 145, 59, 34, 16, 2, 5
2020/11/3, 82, 37, 31, 14, 2, 3
2020/11/4, 45, 28, 32, 14, 1, 3
2020/11/5, 44, 47, 39, 29, 3, 6
2020/11/6, 91, 86, 59, 52, 5, 13
2020/11/7, 168, 85, 43, 21, 3, 5
2020/11/8, 127, 57, 37, 14, 2, 3
2020/11/9, 59, 46, 38, 23, 3, 4
2020/11/10, 66, 34, 38, 24, 2, 4
2020/11/11, 55, 30, 39, 19, , 4
2020/11/12, 50, 25, 40, 19, 2, 3
2020/11/13, 54, 44, 48, 23, 2, 5
2020/11/14, 77, 43, 39, 26, 2, 5
2020/11/15, 92, 34, 32, 19, 2, 4
2020/11/16, 67, 28, 26, 12, 4, 4
2020/11/17, 50, 37, 31, 11, 3, 2
2020/11/18, 46, 51, 26, 21, 3, 8
2020/11/19, 99, 39, 27, 13, 1, 5
2020/11/20, 97, 30, 24, 13, 1, 2
2020/11/21, 44, 22, 19, 14, 1, 3
2020/11/22, 49, 33, 22, 13, 2, 3
2020/11/23, 69, 19, 19, 15, 1, 3
2020/11/24, 58, 16, 17, 19, 1, 5
2020/11/25, 49, 19, 14, 23, 1, 8
2020/11/26, 55, 29, 22, 15, 2, 5
2020/11/27, 77, 39, 25, 13, 2, 3
2020/11/28, 77, 40, 27, 15, 2, 3
2020/11/29, 84, 56, 33, 18, 3, 5
2020/11/30, 143, 36, 27, 17, 2, 3
2020/12/1, 78, 31, 21, 17, 2, 2
2020/12/2, 50, 52, 25, 17, 2, 5
2020/12/3, 129, 40, 23, 20, 2, 2
2020/12/4, 89, 39, 22, 25, 2, 2
2020/12/5, 81, 37, 25, 31, 2, 3
2020/12/6, 77, 40, 27, 24, 2, 3
2020/12/7, 102, 55, 30, 18, 3, 4
2020/12/8, 126, 29, 25, 23, 2, 2
2020/12/9, 65, 61, 8, 36, 3, 7
2020/12/10, 133, 72, 4, 32, 2, 9
2020/12/11, 168, 107, 31, 38, 5, 13
2020/12/12, 208, 98, 36, 39, 4, 11
2020/12/13, 191, 36, 21, 14, 2, 2
2020/12/14, 58, 36, 22, 17, 2, 3
2020/12/15, 71, 54, 21, 23, 5, 6
2020/12/16, 120, 44, 25, 24, 3, 4
2020/12/17, 107, 46, 20, 26, 3, 6
2020/12/18, 124, 48, 27, 22, 3, 5
2020/12/19, 105, 33, 25, 20, 2, 3
2020/12/20, 63, 44, 24, 38, 5, 7
2020/12/21, 111, 57, 21, 48, 4, 6
2020/12/22, 152, 50, 18, 42, 3, 5
2020/12/23, 123, 81, 33, 39, 5, 9
2020/12/24, 159, 61, 29, 30, 3, 4
2020/12/25, 98, 35, 18, 25, 2, 2
2020/12/26, 56, 64, 13, 39, 5, 9
2020/12/27, 131, 71, 30, 33, 4, 10
2020/12/28, 153, 29, 19, 30, 2, 5
2020/12/29, 68, 48, 22, 11, 4, 3
2020/12/30, 65, 55, 19, 19, 4, 6
2020/12/31, 94, 44, 19, 27, 4, 6
2021/1/1, 110, 51, 22, 31, 4, 7
2021/1/2, 135, 51, 23, 28, 2, 5
2021/1/3, 118, 40, 21, 26, 2, 3
2020/7/1, 60, 21, 39, 7, 1, 3
2020/7/2, 51, 20, 39, 8, 1, 4
2020/7/3, 49, 20, 35, 9, 1, 4
2020/7/4, 48, 24, 32, 13, 1, 5
2020/7/5, 75, 26, 21, 14, 1, 5
2020/7/6, 73, 31, 65, 12, 1, 6
2020/7/7, 77, 25, 32, 16, 2, 4
2020/7/8, 69, 19, 23, 16, 1, 3
2020/7/9, 59, 25, 28, 12, 1, 4
2020/7/10, 66, 28, 22, 17, 1, 4
2020/7/11, 82, 48, 81, 14, 2, 4
2020/7/12, 103, 38, 25, 19, 2, 6
2020/7/13, 78, 38, 31, 19, 1, 6
2020/7/14, 102, 17, 37, 13, 1, 3
2020/7/15, 54, 19, 35, 10, 1, 3
2020/7/16, 52, 22, 23, 13, 1, 2
2020/7/17, 61, 50, 60, 17, 1, 4
2020/7/18, 108, 46, 57, 13, 1, 4
2020/7/19, 89, 31, 25, 17, 2, 6
2020/7/20, 84, 55, 77, 16, 1, 5
2020/7/21, 137, 60, 93, 18, 2, 4
2020/7/22, 127, 46, 70, 13, 2, 3
2020/7/23, 76, 46, 50, 14, 1, 4
2020/7/24, 91, 65, 113, 15, 1, 4
2020/7/25, 144, 48, 95, 15, 1, 3
2020/7/26, 122, 51, 48, 12, 1, 5
2020/7/27, 92, 46, 51, 17, 2, 5
2020/7/28, 105, 29, 49, 9, 1, 3
2020/7/29, 55, 25, 33, 5, 1, 2
2020/7/30, 36, 24, 29, 4, 1, 1
2020/7/31, 40, 41, 47, 6, 1, 2
2020/8/1, 57, 43, 47, 6, 2, 1
2020/8/2, 66, 27, 24, 5, 1, 1
2020/8/3, 41, 25, 22, 4, 1, 2
2020/8/4, 30, 24, 24, 8, 1, 3
2020/8/5, 36, 39, 57, 11, 1, 3
2020/8/6, 65, 47, 65, 14, 2, 4
2020/8/7, 83, 43, 60, 9, 2, 2
2020/8/8, 66, 44, 75, 10, 2, 3
2020/8/9, 84, 41, 54, 11, 2, 3
2020/8/10, 76, 38, 56, 11, 2, 3
2020/8/11, 62, 41, 59, 11, 3, 4
2020/8/12, 62, 47, 78, 11, 2, 4
2020/8/13, 71, 52, 87, 12, 2, 4
2020/8/14, 86, 33, 54, 9, 2, 2
2020/8/15, 58, 43, 77, 8, 2, 3
2020/8/16, 67, 43, 46, 8, 2, 2
2020/8/17, 81, 46, 45, 6, 2, 3
2020/8/18, 90, 42, 49, 7, 2, 3
2020/8/19, 79, 37, 47, 8, 2, 3
2020/8/20, 77, 35, 36, 6, 1, 3
2020/8/21, 72, 33, 27, 7, 1, 3
2020/8/22, 71, 34, 30, 9, 1, 3
2020/8/23, 71, 25, 31, 8, 1, 3
2020/8/24, 54, 34, 39, 9, 2, 4
2020/8/25, 50, 37, 26, 11, 1, 4
2020/8/26, 66, 53, 73, 10, 1, 6
2020/8/27, 93, 25, 33, 10, 1, 5
2020/8/28, 58, 25, 28, 12, 1, 6
2020/8/29, 67, 35, 31, 9, 1, 5
2020/8/30, 89, 22, 25, 5, 1, 3
2020/8/31, 51, 27, 28, 6, 1, 3
2020/9/1, 56, 33, 30, 11, 1, 5
2020/9/2, 60, 56, 103, 16, 3, 8
2020/9/3, 112, 53, 105, 18, 3, 6
2020/9/4, 112, 35, 72, 12, 2, 4
2020/9/5, 65, 42, 62, 12, 2, 4
2020/9/6, 70, 74, 123, 22, 4, 8
2020/9/7, 135, 62, 109, 22, 4, 7
2020/9/8, 114, 43, 99, 16, 3, 6
2020/9/9, 82, 35, 60, 12, 1, 5
2020/9/10, 79, 31, 33, 20, 1, 6
2020/9/11, 75, 34, 37, 16, 1, 7
2020/9/12, 75, 38, 48, 18, 2, 6
2020/9/13, 71, 24, 33, 18, 1, 6
2020/9/14, 67, 24, 22, 19, 2, 6
2020/9/15, 73, 44, 52, 24, 2, 10
2020/9/16, 118, 36, 42, 15, 1, 7
2020/9/17, 85, 39, 31, 24, 1, 8
2020/9/18, 78, 63, 29, 33, 2, 10
2020/9/19, 159, 47, 49, 27, 2, 7
2020/9/20, 94, 35, 41, 21, 2, 5
2020/9/21, 66, 32, 46, 19, 2, 5
2020/9/22, 54, 37, 28, 24, 2, 6
2020/9/23, 58, 43, 38, 22, 2, 7
2020/9/24, 76, 39, 38, 20, 2, 5
2020/9/25, 63, 34, 38, 18, 2, 4
2020/9/26, 54, 29, 37, 12, 2, 3
2020/9/27, 49, 28, 38, 13, 2, 3
2020/9/28, 48, 29, 35, 15, 2, 3
2020/9/29, 48, 40, 42, 16, 2, 4
2020/9/30, 61, 43, 64, 11, 2, 5
2020/4/1, 105, 41, 43, 14, 3, 3
2020/4/2, 60, 46, 46, 20, 4, 3
2020/4/3, 90, 60, 69, 26, 5, 5
2020/4/4, 130, 37, 47, 9, 4, 2
2020/4/5, 49, 37, 36, 16, 4, 2
2020/4/6, 59, 41, 36, 27, 4, 3
2020/4/7, 83, 46, 57, 27, 4, 4
2020/4/8, 89, 50, 53, 20, 4, 4
2020/4/9, 110, 43, 49, 13, 3, 3
2020/4/10, 84, 30, 40, 13, 3, 4
2020/4/11, 76, 51, 54, 17, 4, 6
2020/4/12, 131, 63, 62, 28, 6, 7
2020/4/13, 144, 62, 83, 24, 5, 5
2020/4/14, 153, 57, 66, 24, 5, 6
2020/4/15, 124, 52, 79, 21, 5, 6
2020/4/16, 103, 68, 40, 36, 5, 9
2020/4/17, 125, 60, 53, 25, 5, 9
2020/4/18, 112, 34, 47, 14, 3, 7
2020/4/19, 95, 49, 80, 21, 4, 9
2020/4/20, 134, 36, 41, 14, 2, 4
2020/4/21, 70, 43, 53, 16, 1, 4
2020/4/22, 77, 46, 49, 14, 2, 4
2020/4/23, 75, 56, 78, 21, 3, 5
2020/4/24, 104, 58, 74, 21, 3, 6
2020/4/25, 113, 59, 52, 15, 2, 5
2020/4/26, 100, 33, 43, 14, 1, 4
2020/4/27, 65, 35, 48, 20, 1, 4
2020/4/28, 69, 41, 71, 13, 3, 5
2020/4/29, 68, 54, 103, 20, 4, 6
2020/4/30, 98, 51, , 21, 3, 7
2020/5/1, 101, 38, , 12, 2, 6
2020/5/2, 87, 61, , 23, 2, 8
2020/5/3, 123, 42, , 28, 1, 8
2020/5/4, 131, 31, , 11, , 5
2020/5/5, 81, 30, , 13, 1, 5
2020/5/6, 79, 36, , 10, 1, 4
2020/5/7, 82, 26, , 8, 1, 5
2020/5/8, 57, 39, , 19, 2, 8
2020/5/9, 123, 59, , 23, 2, 9
2020/5/10, 158, 60, , 20, 2, 8
2020/5/11, 159, 56, , 19, 3, 5
2020/5/12, 81, 63, , 14, 2, 4
2020/5/13, 64, 61, , 10, 2, 5
2020/5/14, 67, 39, , 18, 2, 7
2020/5/15, 88, , , 33, 2, 10
2020/5/16, 158, 57, , 18, 3, 8
2020/5/17, 157, 58, , 20, 2, 7
2020/5/18, 106, 57, , 21, 3, 6
2020/5/19, 84, 59, , 18, 3, 6
2020/5/20, 113, 46, , 10, , 5
2020/5/21, 67, 35, , 10, 1, 5
2020/5/22, 75, 35, , 10, 2, 5
2020/5/23, 69, 49, , 12, 2, 7
2020/5/24, 109, 49, , 16, 1, 8
2020/5/25, 138, 21, , 12, 1, 5
2020/5/26, 58, 52, , 22, 2, 6
2020/5/27, 121, 64, , 23, 2, 7
2020/5/28, 144, 60, , 24, 2, 7
2020/5/29, 141, 17, , 11, 1, 4
2020/5/30, 43, 64, , 19, 1, 8
2020/5/31, 133, 50, , 17, 2, 8
2020/6/1, 135, 42, , 15, 2, 5
2020/6/2, 86, 33, , 17, 1, 8
2020/6/3, 78, 47, , 21, 2, 8
2020/6/4, 105, 21, , 14, 1, 7
2020/6/5, 68, 17, , 9, 1, 6
2020/6/6, 43, 33, , 9, 2, 6
2020/6/7, 66, 49, , 9, 1, 6
2020/6/8, 87, 17, , 9, 1, 6
2020/6/9, 49, 33, , 18, 1, 9
2020/6/10, 89, 30, , 15, , 9
2020/6/11, 134, 44, , 14, , 7
2020/6/12, 125, 50, , 17, 1, 5
2020/6/13, 104, 39, , 17, 1, 6
2020/6/14, 82, 16, , 17, , 7
2020/6/15, 99, 34, 56, 15, , 5
2020/6/16, 74, 44, 54, 15, 1, 5
2020/6/17, 111, 32, 31, 16, 1, 7
2020/6/18, 77, 30, 63, 11, 1, 6
2020/6/19, 73, 39, 51, 11, 1, 5
2020/6/20, 105, 13, 36, 10, , 4
2020/6/21, 43, 18, 36, 10, , 3
2020/6/22, 45, 26, 44, 12, 1, 4
2020/6/23, 69, 31, 42, 19, 1, 7
2020/6/24, 87, 36, 37, 16, 1, 7
2020/6/25, 105, 35, 61, 12, 1, 5
2020/6/26, 96, 29, 27, 16, 1, 5
2020/6/27, 80, 19, 28, 18, 1, 5
2020/6/28, 62, 28, 32, 14, 1, 5
2020/6/29, 81, 29, 85, 13, 2, 4
2020/6/30, 68, 23, 58, 9, 1, 3
2020/1/1, 53, 34, 18, 29, 2, 5
2020/1/2, 78, 41, 13, 28, 3, 6
2020/1/3, 111, 57, 25, 24, 3, 7
2020/1/4, 145, 44, 30, 25, 3, 6
2020/1/5, 108, 29, 35, 22, 4, 7
2020/1/6, 69, 41, 7, 31, 2, 14
2020/1/7, 101, 42, 21, 22, 2, 11
2020/1/8, 115, 35, 20, 21, 3, 8
2020/1/9, 98, 20, 21, 18, 2, 6
